cophenetic_distance,Accession,prop_hits,Species,Genus,Genus_clean,Length,Authors,Publications,Geo_Location,Host,Isolation_Source,Collection_Date,GenBank_Title,Species_clean,Host_taxID,log_cophenetic_distance,studres
1.6394534895,KJ156949,0.152542372881356,Middle East respiratory syndrome-related coronavirus,Betacoronavirus,Betacoronavirus,30055,"Cotten,M., Watson,S.J., Zumla,A.I., Makhdoom,H.Q., Palser,A.L., Ong,S.H., Al Rabeeah,A.A., Alhakeem,R.F., Assiri,A., Al-Tawfiq,J.A., Albarrak,A., Barry,M., Shibl,A., Alrabiah,F.A., Hajjar,S., Balkhy,H.H., Flemban,H., Rambaut,A., Kellam,P., Memish,Z.A., Zumla,A.",24549846,Saudi Arabia,Homo sapiens,unknown,6/12/2013,"Middle East respiratory syndrome coronavirus isolate Taif_1_2013, complete genome",MERS,9606,0.494362948190194,-1.79516007009086
1.6391964285,KJ713298,0.146892655367232,Middle East respiratory syndrome-related coronavirus,Betacoronavirus,Betacoronavirus,30083,"Briese,T., Mishra,N., Jain,K., Zalmout,I.S., Jabado,O.J., Karesh,W.B., Daszak,P., Mohammed,O.B., Alagaili,A.N., Lipkin,W.I.",24781747,Saudi Arabia,Camelus dromedarius,oronasopharynx,2013-11,"Middle East respiratory syndrome coronavirus isolate KSA-CAMEL-363, complete genome",MERS,9838,0.494206139133444,-1.91424434377293
1.6388283778,MF598669,0.15819209039548,Middle East respiratory syndrome-related coronavirus,Betacoronavirus,Betacoronavirus,30123,"Yusof,M.F., Queen,K., Eltahir,Y.M., Paden,C.R., Al Hammadi,Z.M.A.H., Tao,Y., Li,Y., Khalafalla,A.I., Shi,M., Zhang,J., Mohamed,M.S.A.E., Abd Elaal Ahmed,M.H., Azeez,I.A., Bensalah,O.K., Eldahab,Z.S., Al Hosani,F.I., Gerber,S.I., Hall,A.J., Tong,S., Al Muhairi,S.S., Al Hammadi,Z.M., Mohamed,M.S., Ahmed,M.H.",29116217,United Arab Emirates,Camelus dromedarius,oronasopharynx,2015-03,"Middle East respiratory syndrome-related coronavirus strain camel/UAE_B79_2015, complete genome",MERS,9838,0.493981582747636,-1.67921142086701
1.6388081125,KJ713297,0.146892655367232,Middle East respiratory syndrome-related coronavirus,Betacoronavirus,Betacoronavirus,30114,"Briese,T., Mishra,N., Jain,K., Zalmout,I.S., Jabado,O.J., Karesh,W.B., Daszak,P., Mohammed,O.B., Alagaili,A.N., Lipkin,W.I.",24781747,Saudi Arabia,Camelus dromedarius,oronasopharynx,2013-11,"Middle East respiratory syndrome coronavirus isolate KSA-CAMEL-503, complete genome",MERS,9838,0.493969216946815,-1.91560909344328
1.638190098,KJ650098,0.152542372881356,Middle East respiratory syndrome-related coronavirus,Betacoronavirus,Betacoronavirus,30117,"Raj,V.S., Farag,E.A., Reusken,C.B., Lamers,M.M., Pas,S.D., Voermans,J., Smits,S.L., Osterhaus,A.D., Al-Mawlawi,N., Al-Romaihi,H.E., AlHajri,M.M., El-Sayed,A.M., Mohran,K.A., Ghobashy,H., Alhajri,F., Al-Thani,M., Al-Marri,S.A., El-Maghraby,M.M., Koopmans,M.P., Haagmans,B.L., Stalin Raj,V., Farag,E.A.B.A., Reusken,C.B.E.M., Koopmans,M.P.G.",25075761,Qatar,Camelus dromedarius,unknown,2/16/2014,"Middle East respiratory syndrome coronavirus isolate Camel/Qatar_2_2014, complete genome",MERS,9838,0.493592033642079,-1.79959932398908
1.6382788722,KJ713296,0.146892655367232,Middle East respiratory syndrome-related coronavirus,Betacoronavirus,Betacoronavirus,30113,"Briese,T., Mishra,N., Jain,K., Zalmout,I.S., Jabado,O.J., Karesh,W.B., Daszak,P., Mohammed,O.B., Alagaili,A.N., Lipkin,W.I.",24781747,Saudi Arabia,Camelus dromedarius,oronasopharynx,2013-11,"Middle East respiratory syndrome coronavirus isolate KSA-CAMEL-378, complete genome",MERS,9838,0.493646222588062,-1.91746965637451
1.6383706489,KJ829365,0.152542372881356,Middle East respiratory syndrome-related coronavirus,Betacoronavirus,Betacoronavirus,30123,"Tao,Y., Queen,K., Li,Y., Lu,X., Sakthivel,S., Gerber,S.I., Cannons,A., Crespo,A., Matthews,S.D., Heberlein-Larson,L., Aguilera,A., Erdman,D., Tong,S.","",USA,Homo sapiens,"lung, oronasopharynx",5/10/2014,"Middle East respiratory syndrome coronavirus strain Florida/USA-2_Saudi Arabia_2014, complete genome",MERS,9606,0.493702241212839,-1.7989646984091
1.6383726972,KM027255,0.152542372881356,Middle East respiratory syndrome-related coronavirus,Betacoronavirus,Betacoronavirus,29919,"Drosten,C., Muth,D., Corman,V.M., Hussain,R., Al Masri,M., HajOmar,W., Landt,O., Assiri,A., Eckerle,I., Al Shangiti,A., Al-Tawfiq,J.A., Albarrak,A., Zumla,A., Rambaut,A., Memish,Z.A., Memish,Z.",25323704,Saudi Arabia,Homo sapiens,unknown,2014,"Middle East respiratory syndrome coronavirus isolate Jeddah_C7149/KSA/2014-04-05, complete genome",MERS,9606,0.49370349141756,-1.79895749916544
1.6385562566,KM027257,0.152542372881356,Middle East respiratory syndrome-related coronavirus,Betacoronavirus,Betacoronavirus,29774,"Drosten,C., Muth,D., Corman,V.M., Hussain,R., Al Masri,M., HajOmar,W., Landt,O., Assiri,A., Eckerle,I., Al Shangiti,A., Al-Tawfiq,J.A., Albarrak,A., Zumla,A., Rambaut,A., Memish,Z.A., Memish,Z.",25323704,Saudi Arabia,Homo sapiens,unknown,4/7/2014,"Middle East respiratory syndrome coronavirus isolate Jeddah_C7770/KSA/2014-04-07, complete genome",MERS,9606,0.493815522775444,-1.79831237259895
1.6385562521,MK052676,0.152542372881356,Middle East respiratory syndrome-related coronavirus,Betacoronavirus,Betacoronavirus,30123,"Queen,K., Paden,C.R., Al-Abdallat,M.M., Haddadin,A., Al-Sanouri,T., Li,Y., Lu,X., Erdman,D.D., Payne,D.C., Tong,S.","",Jordan,Homo sapiens,"lung, oronasopharynx",5/23/2014,"Middle East respiratory syndrome-related coronavirus isolate Hu/Jordan-201440011858/2014, complete genome",MERS,9606,0.493815520029124,-1.79831238841347
1.6384685681,KY581693,0.152542372881356,Middle East respiratory syndrome-related coronavirus,Betacoronavirus,Betacoronavirus,30123,"Paden,C.R., Yusof,M.F.B.M., Al Hammadi,Z.M., Queen,K., Tao,Y., Eltahir,Y.M., Elsayed,E.A., Marzoug,B.A., Bensalah,O.K.A., Khalafalla,A.I., Al Mulla,M., Elkheir,K.A., Issa,Z.B., Pradeep,K., Elsaleh,F.N., Imambaccus,H., Sasse,J., Weber,S., Shi,M., Zhang,J., Li,Y., Pham,H., Kim,L., Hall,A.J., Gerber,S.I., Al Hosani,F.I., Tong,S., Al Muhairi,S.S.M., Al Muhairi,S.S., Al Hammadi,Z., Abou Elkheir,K., Al Bandar,Z., El Saleh,F., Hall,A., Gerber,S.",29239118,United Arab Emirates,Homo sapiens,"lung, oronasopharynx",4/20/2014,"Middle East respiratory syndrome-related coronavirus strain Hu/UAE_032_2014, complete genome",MERS,9606,0.493762005634311,-1.7986205480353
1.6384665198,KT861628,0.152542372881356,Middle East respiratory syndrome-related coronavirus,Betacoronavirus,Betacoronavirus,30096,"Lu,X., Al-Abdallat,M.M., Haddadin,A., Al-Sanouri,T., Erdman,D.D.","",Jordan,Homo sapiens,"lung, oronasopharynx",4/21/2014,"Middle East respiratory syndrome coronavirus isolate Hu/Jordan-201440011123/2014, complete genome",MERS,9606,0.493760755502743,-1.79862774685066
1.6384644715,MK039552,0.152542372881356,Middle East respiratory syndrome-related coronavirus,Betacoronavirus,Betacoronavirus,30123,"Paden,C.R., Tamin,A., AL-Abdallat,M.M., Haddadin,A., Al-sanouri,T., Queen,K., Li,Y., Payne,D.C., Tong,S.","",Jordan,Homo sapiens,"lung, oronasopharynx",4/21/2014,"Middle East respiratory syndrome-related coronavirus isolate Hu/Jordan-201440011123/2014, complete genome",MERS,9606,0.493759505369612,-1.79863494567518
1.6385511849,KM027260,0.152542372881356,Middle East respiratory syndrome-related coronavirus,Betacoronavirus,Betacoronavirus,29874,"Drosten,C., Muth,D., Corman,V.M., Hussain,R., Al Masri,M., HajOmar,W., Landt,O., Assiri,A., Eckerle,I., Al Shangiti,A., Al-Tawfiq,J.A., Albarrak,A., Zumla,A., Rambaut,A., Memish,Z.A., Memish,Z.",25323704,Saudi Arabia,Homo sapiens,unknown,4/21/2014,"Middle East respiratory syndrome coronavirus isolate Jeddah_C10306/KSA/2014-04-20, complete genome",MERS,9606,0.49381242754583,-1.79833019629644
1.6384603688,KM027258,0.152542372881356,Middle East respiratory syndrome-related coronavirus,Betacoronavirus,Betacoronavirus,29809,"Drosten,C., Muth,D., Corman,V.M., Hussain,R., Al Masri,M., HajOmar,W., Landt,O., Assiri,A., Eckerle,I., Al Shangiti,A., Al-Tawfiq,J.A., Albarrak,A., Zumla,A., Rambaut,A., Memish,Z.A., Memish,Z.",25323704,Saudi Arabia,Homo sapiens,unknown,4/12/2014,"Middle East respiratory syndrome coronavirus isolate Jeddah_C8826/KSA/2014-04-12, complete genome",MERS,9606,0.493757001375654,-1.79864936479041
1.6384542239,KM027259,0.152542372881356,Middle East respiratory syndrome-related coronavirus,Betacoronavirus,Betacoronavirus,29918,"Drosten,C., Muth,D., Corman,V.M., Hussain,R., Al Masri,M., HajOmar,W., Landt,O., Assiri,A., Eckerle,I., Al Shangiti,A., Al-Tawfiq,J.A., Albarrak,A., Zumla,A., Rambaut,A., Memish,Z.A., Memish,Z.",25323704,Saudi Arabia,Homo sapiens,unknown,4/14/2014,"Middle East respiratory syndrome coronavirus isolate Jeddah_C9055/KSA/2014-04-14, complete genome",MERS,9606,0.493753250957493,-1.79867096137385
1.6382777914,MH259486,0.152542372881356,Middle East respiratory syndrome-related coronavirus,Betacoronavirus,Betacoronavirus,30111,"Mishra,N., Alagaili,A.N., Mohammed,O.B., Briese,T., Lipkin,W.I.","",Saudi Arabia,Camelus dromedarius,oronasopharynx,7/15/2014,"Middle East respiratory syndrome-related coronavirus isolate KSA_1723, complete genome",MERS,9838,0.493645562871103,-1.79929107806822
1.638452186,KT877350,0.152542372881356,Middle East respiratory syndrome-related coronavirus,Betacoronavirus,Betacoronavirus,30121,"Alagaili,A.N., Mohammed,O.B., Mishra,N., Briese,T., Lipkin,W.I.","",Saudi Arabia,Camelus dromedarius,oronasopharynx,2014-09,"Middle East respiratory syndrome coronavirus isolate KSA_1725, complete genome",MERS,9838,0.493752007162434,-1.79867812370182
1.638363441,KT877351,0.152542372881356,Middle East respiratory syndrome-related coronavirus,Betacoronavirus,Betacoronavirus,30010,"Alagaili,A.N., Mohammed,O.B., Mishra,N., Briese,T., Lipkin,W.I.","",Saudi Arabia,Camelus dromedarius,oronasopharynx,2014-09,"Middle East respiratory syndrome coronavirus isolate KSA_1724, complete genome",MERS,9838,0.493697841771321,-1.79899003238237
1.638102479,KJ713295,0.146892655367232,Middle East respiratory syndrome-related coronavirus,Betacoronavirus,Betacoronavirus,30113,"Briese,T., Mishra,N., Jain,K., Zalmout,I.S., Jabado,O.J., Karesh,W.B., Daszak,P., Mohammed,O.B., Alagaili,A.N., Lipkin,W.I.",24781747,Saudi Arabia,Camelus dromedarius,oronasopharynx,2013-11,"Middle East respiratory syndrome coronavirus isolate KSA-CAMEL-505, complete genome",MERS,9838,0.493538546965928,-1.91808990881231
1.6388095828,KT368875,0.15819209039548,Middle East respiratory syndrome-related coronavirus,Betacoronavirus,Betacoronavirus,30113,"Sabir,J.S.M., Lam,T.Y., Ahmed,M.M., Li,L., Shen,Y., AboAba,S., Qureshi,M.I., Abu-Zaid,M., Zhang,Y., Khiyami,M.A., Alharbi,N.S., Hajrah,N.H., Sabir,M.J., Mutwakil,M.H.Z., Kabli,S.A., Alsulaimany,F.A.S., Obaid,A.Y., Zhou,B., Smith,D.K., Holmes,E.C., Zhu,H., Guan,Y.","",Saudi Arabia,Camelus dromedarius,unknown,2015-03,"Middle East respiratory syndrome coronavirus isolate camel/Riyadh/Ry179/2015, complete genome",MERS,9838,0.493970114122836,-1.67927744150042
1.6386333682,KY688119,0.146892655367232,Middle East respiratory syndrome-related coronavirus,Betacoronavirus,Betacoronavirus,30061,"Paden,C.R., Tamin,A., Assiri,A.M., Queen,K., Li,Y., Zhang,J., Tong,S.","",Saudi Arabia,Homo sapiens,"lung, oronasopharynx",5/1/2015,"Middle East respiratory syndrome-related coronavirus strain Hu/Aseer-KSA-Rs924/2015, complete genome",MERS,9606,0.493862582365424,-1.91622334555742
1.6383694022,KR011264,0.152542372881356,Middle East respiratory syndrome-related coronavirus,Betacoronavirus,Betacoronavirus,30096,"Lu,X., Saeed,A.A.B., Erdman,D.D.","",Saudi Arabia,Homo sapiens,"lung, oronasopharynx",1/21/2015,"Middle East respiratory syndrome coronavirus strain Hu/Riyadh-KSA-2343/2015, complete genome",MERS,9606,0.493701480273625,-1.79896908024099
1.6381042008,KX108944,0.152542372881356,Middle East respiratory syndrome-related coronavirus,Betacoronavirus,Betacoronavirus,30099,"Lau,S.K., Wernery,R., Wong,E.Y., Joseph,S., Tsang,A.K., Patteril,N.A., Elizabeth,S.K., Chan,K.H., Muhammed,R., Kinne,J., Yuen,K.Y., Wernery,U., Woo,P.C., Lau,S.K.P., Wong,E.Y.M., Tsang,A.K.L., Woo,P.C.Y.",27999424,United Arab Emirates,Camelus dromedarius,unknown,5/12/2015,"Middle East respiratory syndrome coronavirus isolate D1157/15, complete genome",MERS,9838,0.493539598059566,-1.79990127245824
1.6380106391,MH259485,0.152542372881356,Middle East respiratory syndrome-related coronavirus,Betacoronavirus,Betacoronavirus,30079,"Mishra,N., Alagaili,A.N., Mohammed,O.B., Briese,T., Lipkin,W.I.","",Saudi Arabia,Camelus dromedarius,oronasopharynx,7/15/2014,"Middle East respiratory syndrome-related coronavirus isolate KSA_1722, complete genome",MERS,9838,0.493482480586829,-1.80023018173039
1.6382290053,KT368830,0.152542372881356,Middle East respiratory syndrome-related coronavirus,Betacoronavirus,Betacoronavirus,30119,"Sabir,J.S.M., Lam,T.Y., Ahmed,M.M., Li,L., Shen,Y., AboAba,S., Qureshi,M.I., Abu-Zaid,M., Zhang,Y., Khiyami,M.A., Alharbi,N.S., Hajrah,N.H., Sabir,M.J., Mutwakil,M.H.Z., Kabli,S.A., Alsulaimany,F.A.S., Obaid,A.Y., Zhou,B., Smith,D.K., Holmes,E.C., Zhu,H., Guan,Y.","",Saudi Arabia,Camelus dromedarius,unknown,2014-12,"Middle East respiratory syndrome coronavirus isolate camel/Jeddah/D34/2014, complete genome",MERS,9838,0.493615783534125,-1.79946256115309
1.6384070922,KT368831,0.152542372881356,Middle East respiratory syndrome-related coronavirus,Betacoronavirus,Betacoronavirus,30118,"Sabir,J.S.M., Lam,T.Y., Ahmed,M.M., Li,L., Shen,Y., AboAba,S., Qureshi,M.I., Abu-Zaid,M., Zhang,Y., Khiyami,M.A., Alharbi,N.S., Hajrah,N.H., Sabir,M.J., Mutwakil,M.H.Z., Kabli,S.A., Alsulaimany,F.A.S., Obaid,A.Y., Zhou,B., Smith,D.K., Holmes,E.C., Zhu,H., Guan,Y.","",Saudi Arabia,Camelus dromedarius,unknown,2014-12,"Middle East respiratory syndrome coronavirus isolate camel/Jeddah/D35/2014, complete genome",MERS,9838,0.493724484589034,-1.79883661102119
1.6379067573,MF598632,0.146892655367232,Middle East respiratory syndrome-related coronavirus,Betacoronavirus,Betacoronavirus,30123,"Yusof,M.F., Queen,K., Eltahir,Y.M., Paden,C.R., Al Hammadi,Z.M.A.H., Tao,Y., Li,Y., Khalafalla,A.I., Shi,M., Zhang,J., Mohamed,M.S.A.E., Abd Elaal Ahmed,M.H., Azeez,I.A., Bensalah,O.K., Eldahab,Z.S., Al Hosani,F.I., Gerber,S.I., Hall,A.J., Tong,S., Al Muhairi,S.S., Al Hammadi,Z.M., Mohamed,M.S., Ahmed,M.H.",29116217,United Arab Emirates,Camelus dromedarius,oronasopharynx,2015-03,"Middle East respiratory syndrome-related coronavirus strain camel/UAE_B40_2015, complete genome",MERS,9838,0.493419059085329,-1.91877820573191
1.637326934,MF598608,0.15819209039548,Middle East respiratory syndrome-related coronavirus,Betacoronavirus,Betacoronavirus,30123,"Yusof,M.F., Queen,K., Eltahir,Y.M., Paden,C.R., Al Hammadi,Z.M.A.H., Tao,Y., Li,Y., Khalafalla,A.I., Shi,M., Zhang,J., Mohamed,M.S.A.E., Abd Elaal Ahmed,M.H., Azeez,I.A., Bensalah,O.K., Eldahab,Z.S., Al Hosani,F.I., Gerber,S.I., Hall,A.J., Tong,S., Al Muhairi,S.S., Al Hammadi,Z.M., Mohamed,M.S., Ahmed,M.H.",29116217,United Arab Emirates,Camelus dromedarius,oronasopharynx,2015-03,"Middle East respiratory syndrome-related coronavirus strain camel/UAE_B16_2015, complete genome",MERS,9838,0.493064993781472,-1.68448792219836
1.6373729203,MF598641,0.152542372881356,Middle East respiratory syndrome-related coronavirus,Betacoronavirus,Betacoronavirus,30123,"Yusof,M.F., Queen,K., Eltahir,Y.M., Paden,C.R., Al Hammadi,Z.M.A.H., Tao,Y., Li,Y., Khalafalla,A.I., Shi,M., Zhang,J., Mohamed,M.S.A.E., Abd Elaal Ahmed,M.H., Azeez,I.A., Bensalah,O.K., Eldahab,Z.S., Al Hosani,F.I., Gerber,S.I., Hall,A.J., Tong,S., Al Muhairi,S.S., Al Hammadi,Z.M., Mohamed,M.S., Ahmed,M.H.",29116217,United Arab Emirates,Camelus dromedarius,oronasopharynx,2015-03,"Middle East respiratory syndrome-related coronavirus strain camel/UAE_B50_2015, complete genome",MERS,9838,0.49309307959211,-1.80247254419553
1.6368397328,MF598594,0.15819209039548,Middle East respiratory syndrome-related coronavirus,Betacoronavirus,Betacoronavirus,30123,"Yusof,M.F., Queen,K., Eltahir,Y.M., Paden,C.R., Al Hammadi,Z.M.A.H., Tao,Y., Li,Y., Khalafalla,A.I., Shi,M., Zhang,J., Mohamed,M.S.A.E., Abd Elaal Ahmed,M.H., Azeez,I.A., Bensalah,O.K., Eldahab,Z.S., Al Hosani,F.I., Gerber,S.I., Hall,A.J., Tong,S., Al Muhairi,S.S., Al Hammadi,Z.M., Mohamed,M.S., Ahmed,M.H.",29116217,United Arab Emirates,Camelus dromedarius,oronasopharynx,2015-03,"Middle East respiratory syndrome-related coronavirus strain camel/UAE_B1_2015, complete genome",MERS,9838,0.492767390602906,-1.68620114220424
1.6368377219,MF598670,0.146892655367232,Middle East respiratory syndrome-related coronavirus,Betacoronavirus,Betacoronavirus,30123,"Yusof,M.F., Queen,K., Eltahir,Y.M., Paden,C.R., Al Hammadi,Z.M.A.H., Tao,Y., Li,Y., Khalafalla,A.I., Shi,M., Zhang,J., Mohamed,M.S.A.E., Abd Elaal Ahmed,M.H., Azeez,I.A., Bensalah,O.K., Eldahab,Z.S., Al Hosani,F.I., Gerber,S.I., Hall,A.J., Tong,S., Al Muhairi,S.S., Al Hammadi,Z.M., Mohamed,M.S., Ahmed,M.H.",29116217,United Arab Emirates,Camelus dromedarius,oronasopharynx,2015-03,"Middle East respiratory syndrome-related coronavirus strain camel/UAE_B80_2015, complete genome",MERS,9838,0.492766162076255,-1.92253917369936
1.6387991729,KF600628,0.146892655367232,Middle East respiratory syndrome-related coronavirus,Betacoronavirus,Betacoronavirus,30104,"Cotten,M., Watson,S.J., Kellam,P., Al-Rabeeah,A.A., Makhdoom,H.Q., Assiri,A., Al-Tawfiq,J.A., Alhakeem,R.F., Madani,H., AlRabiah,F.A., Al Hajjar,S., Al-nassir,W.N., Albarrak,A., Flemban,H., Balkhy,H.H., Alsubaie,S., Palser,A.L., Gall,A., Bashford-Rogers,R., Rambaut,A., Zumla,A.I., Memish,Z.A., Zumla,A.",24055451,Saudi Arabia,Homo sapiens,unknown,6/4/2013,"Middle East respiratory syndrome coronavirus isolate Hafr-Al-Batin_1_2013, complete genome",MERS,9606,0.493963761991892,-1.91564051584432
1.6391512046,KJ156874,0.146892655367232,Middle East respiratory syndrome-related coronavirus,Betacoronavirus,Betacoronavirus,30055,"Cotten,M., Watson,S.J., Zumla,A.I., Makhdoom,H.Q., Palser,A.L., Ong,S.H., Al Rabeeah,A.A., Alhakeem,R.F., Assiri,A., Al-Tawfiq,J.A., Albarrak,A., Barry,M., Shibl,A., Alrabiah,F.A., Hajjar,S., Balkhy,H.H., Flemban,H., Rambaut,A., Kellam,P., Memish,Z.A., Zumla,A.",24549846,Saudi Arabia,Homo sapiens,unknown,8/28/2013,"Middle East respiratory syndrome coronavirus isolate Hafr-Al-Batin_6_2013, complete genome",MERS,9606,0.494178549685915,-1.91440326776375
1.6392391993,KT861627,0.146892655367232,Middle East respiratory syndrome-related coronavirus,Betacoronavirus,Betacoronavirus,30089,"Lu,X., Al-Abdallat,M.M., Haddadin,A., Al-Sanouri,T., Erdman,D.D.","",Jordan,Homo sapiens,"lung, oronasopharynx",1/22/2014,"Middle East respiratory syndrome coronavirus isolate Hu/Jordan-20140010168/2014, complete genome",MERS,9606,0.494232231334029,-1.91409404447225
1.6393291379,KF961221,0.146892655367232,Middle East respiratory syndrome-related coronavirus,Betacoronavirus,Betacoronavirus,30090,"Haagmans,B.L., Al Dhahiry,S.H., Reusken,C.B., Raj,V.S., Galiano,M., Myers,R., Godeke,G.J., Jonges,M., Farag,E., Diab,A., Ghobashy,H., Alhajri,F., Al-Thani,M., Al-Marri,S.A., Al Romaihi,H.E., Al Khal,A., Bermingham,A., Osterhaus,A.D., Alhajri,M.M., Koopmans,M.P., Ledesma,J., Lythgow,K., Sadler,C., Omeng-Kumi,N., Ellis,J., Al-Marri,S., Al-Romaihi,H., Al-Khal,A., Al-Dhahiry,S., Al-Hajri,M.",24355866,Qatar,Homo sapiens,unknown,10/13/2013,"Middle East respiratory syndrome coronavirus isolate Qatar3, complete genome",MERS,9606,0.494287095891221,-1.91377800755447
1.6388839173,KJ156934,0.152542372881356,Middle East respiratory syndrome-related coronavirus,Betacoronavirus,Betacoronavirus,30055,"Cotten,M., Watson,S.J., Zumla,A.I., Makhdoom,H.Q., Palser,A.L., Ong,S.H., Al Rabeeah,A.A., Alhakeem,R.F., Assiri,A., Al-Tawfiq,J.A., Albarrak,A., Barry,M., Shibl,A., Alrabiah,F.A., Hajjar,S., Balkhy,H.H., Flemban,H., Rambaut,A., Kellam,P., Memish,Z.A., Zumla,A.",24549846,Saudi Arabia,Homo sapiens,unknown,8/15/2013,"Middle East respiratory syndrome coronavirus isolate Riyadh_14_2013, complete genome",MERS,9606,0.494015471933144,-1.79716097910238
1.6392371955,KT368825,0.152542372881356,Middle East respiratory syndrome-related coronavirus,Betacoronavirus,Betacoronavirus,30119,"Sabir,J.S.M., Lam,T.Y., Ahmed,M.M., Li,L., Shen,Y., AboAba,S., Qureshi,M.I., Abu-Zaid,M., Zhang,Y., Khiyami,M.A., Alharbi,N.S., Hajrah,N.H., Sabir,M.J., Mutwakil,M.H.Z., Kabli,S.A., Alsulaimany,F.A.S., Obaid,A.Y., Zhou,B., Smith,D.K., Holmes,E.C., Zhu,H., Guan,Y.","",Saudi Arabia,Camelus dromedarius,unknown,2014-07,"Middle East respiratory syndrome coronavirus isolate camel/Riyadh/Ry23N/2014, complete genome",MERS,9838,0.49423100893694,-1.79591982837632
1.6397755656,KT368828,0.15819209039548,Middle East respiratory syndrome-related coronavirus,Betacoronavirus,Betacoronavirus,30119,"Sabir,J.S.M., Lam,T.Y., Ahmed,M.M., Li,L., Shen,Y., AboAba,S., Qureshi,M.I., Abu-Zaid,M., Zhang,Y., Khiyami,M.A., Alharbi,N.S., Hajrah,N.H., Sabir,M.J., Mutwakil,M.H.Z., Kabli,S.A., Alsulaimany,F.A.S., Obaid,A.Y., Zhou,B., Smith,D.K., Holmes,E.C., Zhu,H., Guan,Y.","",Saudi Arabia,Camelus dromedarius,unknown,2014-12,"Middle East respiratory syndrome coronavirus isolate camel/Jeddah/D100/2014, complete genome",MERS,9838,0.494559382227356,-1.67588525821238
1.6397725686,KT368845,0.15819209039548,Middle East respiratory syndrome-related coronavirus,Betacoronavirus,Betacoronavirus,30116,"Sabir,J.S.M., Lam,T.Y., Ahmed,M.M., Li,L., Shen,Y., AboAba,S., Qureshi,M.I., Abu-Zaid,M., Zhang,Y., Khiyami,M.A., Alharbi,N.S., Hajrah,N.H., Sabir,M.J., Mutwakil,M.H.Z., Kabli,S.A., Alsulaimany,F.A.S., Obaid,A.Y., Zhou,B., Smith,D.K., Holmes,E.C., Zhu,H., Guan,Y.","",Saudi Arabia,Camelus dromedarius,unknown,2014-12,"Middle East respiratory syndrome coronavirus isolate camel/Jeddah/D92/2014, complete genome",MERS,9838,0.494557554536541,-1.67589577945674
1.6397735716,KT368887,0.146892655367232,Middle East respiratory syndrome-related coronavirus,Betacoronavirus,Betacoronavirus,30116,"Sabir,J.S.M., Lam,T.Y., Ahmed,M.M., Li,L., Shen,Y., AboAba,S., Qureshi,M.I., Abu-Zaid,M., Zhang,Y., Khiyami,M.A., Alharbi,N.S., Hajrah,N.H., Sabir,M.J., Mutwakil,M.H.Z., Kabli,S.A., Alsulaimany,F.A.S., Obaid,A.Y., Zhou,B., Smith,D.K., Holmes,E.C., Zhu,H., Guan,Y.","",Saudi Arabia,Camelus dromedarius,unknown,2015-04,"Middle East respiratory syndrome coronavirus isolate camel/Taif/T92/2015, complete genome",MERS,9838,0.494558166206545,-1.91221656272519
